title,url,mp_name,rejected_type,rejected_reason,rejected_time
17. 客户反馈：冯老师很实在，小白听得很明白！,,未知公众号,🙅‍ 不选,个人碎碎念/客户反馈，无实质保险干货，属于低价值内容。,2026-04-26 19:05:10
37. 关键信号：稳定币“持牌时代”拟3月开启，重新定义港险支付模式？,https://mp.weixin.qq.com/s/2JSyrFYbpEiMlIdEHngKow,港险圈研究院,🙅‍ 不选,涉及“稳定币”，触碰虚拟币政策红线，无条件剔除。,2026-04-26 19:05:10
41. 刚刚！3亿美元保单刷新全球纪录！新加坡赢在哪，这篇讲透了~,https://mp.weixin.qq.com/s/Jn_PmpqMsnUtQZkRDRUU0Q,港险圈研究院,🙅‍ 不选,讨论新加坡保险，非香港保险业务核心。,2026-04-26 19:05:10
49. 做时间的朋友，静待陌上花开,,未知公众号,🙅‍ 不选,纯个人感悟/碎碎念，无保险相关实质内容。,2026-04-26 19:05:10
1. 独家采访90岁退伍爷爷奶奶：在南京有房，为什么还选择到欧葆庭养老？,https://mp.weixin.qq.com/s/nQZOu64clNoTV5rEKXmqYw,伟伟说投资,🙅‍ 不选,涉及内地特定养老社区（欧葆庭）的宣传，属于纯内地养老院内容，与香港保险无关。,2026-04-26 19:05:10
3. 香港保险公司会破产吗？,,未知公众号,🙅‍ 不选,根据规则，保险公司倒闭破产传闻（系统性风险）属于无效/低价值内容，予以剔除。,2026-04-26 19:05:10
5. 高端养老院资深医生访谈：发现父母有这3个症状，一定要警惕！,https://mp.weixin.qq.com/s/KK818xTfAZnDzAEy9OUArQ,伟伟说投资,🙅‍ 不选,纯医疗/养老院生活类内容，与保险业务无关。,2026-04-26 19:05:10
6. 利息高一倍！2026第一批超长期国债来了，普通人怎么买？,https://mp.weixin.qq.com/s/wQO1zueGgSZ2hwGBghamlg,伟伟说投资,🙅‍ 不选,纯内地国债购买攻略，不涉及港险对比。,2026-04-26 19:05:10
9. 银行理财产品4月大变天，1个月亏光1年的收益,https://mp.weixin.qq.com/s/w3-MQJPZNO-cF1yjZ3-9ZA,伟伟说投资,🙅‍ 不选,纯内地银行理财风险提示，无港险关联。,2026-04-26 19:05:10
12. 存款搬家首选！太平洋/新华/中意大公司「快返年金」深度测评,https://mp.weixin.qq.com/s/LbJxuTZI4D7eL2_1HjuoSw,伟伟说投资,🙅‍ 不选,涉及的是内地保险公司（太平洋、新华、中意）的年金险，无港险对比。,2026-04-26 19:05:10
16. 见证历史，五年定存利率降到0，银行存款利率加速下调！,,未知公众号,🙅‍ 不选,纯内地存款降息视角，属于政策红线排除范围。,2026-04-26 19:05:10
17. 银行绝口不提的存钱法：每月存2000元，轻松存到20万养老钱,https://mp.weixin.qq.com/s/iMayvy1YL7xI4Y74p0n_9A,伟伟说投资,🙅‍ 不选,标题倾向于内地银行存钱技巧或内地保险，缺乏港险特征。,2026-04-26 19:05:10
18. 把“百万医疗险”装进重疾险？超级玛丽16号的一站式解法！,https://mp.weixin.qq.com/s/zvTTW7lORmdS2Hg3bTiaaQ,伟伟说投资,🙅‍ 不选,“超级玛丽”是内地著名的互联网重疾险系列，属于纯内地保险。,2026-04-26 19:05:10
19. 独家采访：90岁退伍爷爷奶奶，对养老院最大的顾虑是什么？,https://mp.weixin.qq.com/s/UsoMY6x0aiVnp9V3z9PJ5g,伟伟说投资,🙅‍ 不选,纯养老院访谈，无关保险。,2026-04-26 19:05:10
21. 国家发红包！这份保姆级退税攻略请收好！动动手指，多退几千块！,https://mp.weixin.qq.com/s/0kguHOhu7xSNjCS0ZtnpOQ,伟伟说投资,🙅‍ 不选,内地个人所得税退税攻略，无关港险。,2026-04-26 19:05:10
23. 到了苏州这家养老社区才懂，养老可以这样体面！家有老人都该看看,https://mp.weixin.qq.com/s/QP2xV4lTKF-ZWwHDpIcXjg,伟伟说投资,🙅‍ 不选,纯内地养老社区宣传。,2026-04-26 19:05:10
24. 房贷、辅导班、生活费…如果收入突然暂停，你家的存款能撑几个月？,https://mp.weixin.qq.com/s/zo_YWH41zD9_0jaS9fJ9kg,伟伟说投资,🙅‍ 不选,个人财务碎碎念/焦虑营销，未明确指向港险业务。,2026-04-26 19:05:10
26. 手里有100万，千万别存银行了,,未知公众号,🙅‍ 不选,标题过于模糊，且涉及“存款降息”类内地视角，无明确港险映射。,2026-04-26 19:05:10
35. 2026年最新最全存款利率表！ 建议收藏！钱放哪里躺赚更多？,https://mp.weixin.qq.com/s/sdTizQZcO0P5eP2M3tLGaQ,伟伟说投资,🙅‍ 不选,纯内地存款利率汇总，属于排除范围。,2026-04-26 19:05:10
36. 中国银行存够100万，月月躺收4166元（预期）,,未知公众号,🙅‍ 不选,纯内地银行存款内容。,2026-04-26 19:05:10
38. 3500元搞定孩子470万保障！抄作业！2026年最新版！,https://mp.weixin.qq.com/s/KAE9SWcJyI_5CCfOxUAlXg,伟伟说投资,🙅‍ 不选,通常指内地少儿重疾险配置，缺乏港险特征。,2026-04-26 19:05:10
41. 倒计时25天！国资太保全保证复利3.5%的储蓄险，永久停S！,https://mp.weixin.qq.com/s/J3qY8dxPCAdG88-axgNZoQ,伟伟说投资,🙅‍ 不选,“全保证复利3.5%”是内地储蓄险的典型特征（港险多为分红型），且涉及内地停售潮。,2026-04-26 19:05:10
44. 存款到100万后，请立刻放下这个习惯！否则回到起点！,,未知公众号,🙅‍ 不选,个人行为建议/碎碎念，无保险相关性。,2026-04-26 19:05:10
47. 除外、加费心太累？超级玛丽医联有盟给非标人群开了扇门！,https://mp.weixin.qq.com/s/2nz6xOAkM8boEl1S09UuBA,伟伟说投资,🙅‍ 不选,“超级玛丽”为内地重疾险产品。,2026-04-26 19:05:10
49. 淘到宝了！没有哪个南京长辈，能拒绝这家神仙养老社区！,,未知公众号,🙅‍ 不选,纯内地养老社区宣传。,2026-04-26 19:05:10
开在南京的法国养老院！价格“最贵”却一床难求，里面到底是什么样？,https://mp.weixin.qq.com/s/DPSet7o1rx-4rWaVlq1ukg,伟伟说投资,🙅‍ 不选,内容涉及内地养老院实地探访，与香港保险业务无关，属于纯内地生活/养老话题。,2026-04-26 19:05:10
最后窗口期！头部定期寿险集体涨价，涨幅或达10%！,https://mp.weixin.qq.com/s/2G_Bn0njPO1LJy0nV_HwyQ,伟伟说投资,🙅‍ 不选,讨论的是定期寿险涨价，且通常指代内地市场产品，不属于香港分红险/储蓄险核心业务范畴。,2026-04-26 19:05:10
分享一个「低风险套L」思路，存100万到手200万？！,https://mp.weixin.qq.com/s/JPlK9Yywxlgo1lLl8cnKYg,伟伟说投资,🙅‍ 不选,标题包含'套L'（套利）等敏感词汇，且具有误导性，符合安全守门原则中的低价值/风险内容剔除标准。,2026-04-26 19:05:10
突然对富豪加S53%？内地高净值家庭要注意了…,https://mp.weixin.qq.com/s/Wdi5QIIwJZm3uTdYc1tU2A,伟伟说投资,🙅‍ 不选,涉及税务政策（加税）等敏感话题，且标题模糊，为规避合规风险，按原则不予选择。,2026-04-26 19:05:10
一张保单搞定“重疾给付+医疗报销”双账户！小青龙8号少儿重疾险卷出新高度！,https://mp.weixin.qq.com/s/NLK8J8qLCEAvndh9sZ7wwA,伟伟说投资,🙅‍ 不选,属于纯内地保险产品（小青龙是内地知名少儿重疾险），无港险对比，直接剔除。,2026-04-26 19:05:10
被低估的“固收之W”：吃3.42%，比存银行多拿21万利息,https://mp.weixin.qq.com/s/dIO_gX-S0gHNV7HkltMtmw,伟伟说投资,🙅‍ 不选,标题讨论的是内地银行存款替代品或内地固收产品，且未明确港险身份，属于低相关性内容。,2026-04-26 19:05:10
3月最新内地分红型增额寿榜单,https://mp.weixin.qq.com/s/Z9Trxl6wAhQq3V3kCyoYrw,伟伟说投资,🙅‍ 不选,明确标注为'内地'分红险榜单，无港险对比，属于纯内地保险内容。,2026-04-26 19:05:10
复利3.5%固收储蓄险重回市场？听说窗口期仅有1个月！,https://mp.weixin.qq.com/s/cNYdM-4ETn399DoEXrN5tA,伟伟说投资,🙅‍ 不选,讨论的是内地增额终身寿险（固收3.5%）的短期回归，与香港分红险业务逻辑不符。,2026-04-26 19:05:10
活久见！3.5%固收增额寿重回市场？！,https://mp.weixin.qq.com/s/THZXJo60tqtqHo9hWRWRUQ,伟伟说投资,🙅‍ 不选,纯内地保险市场动态，非港险核心业务。,2026-04-26 19:05:10
12. 乱世买黄金不再避险！港险的“安全溢价”弥足珍贵！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
19. 确认过眼神，是保诚！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
20. 全球金融中心，香港稳居第三！保险业霸榜全球第一！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
21. 【内部预警】去年全城疯抢的那款「传奇」，要回来了！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
24. 高净值客户最青睐的香港保险出现了……,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
28. 港险重大利好：非常居内地人士可不用亲身到港投保！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
29. 600多万港币，一张保诚3月理赔支票发出！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
31. 预期IRR7.2%！保诚「信守明天」是如何做到的？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
33. “养龙虾”突然爆火，我劝你先养只“香港保单”！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
35. 2天成交3亿！太保「X安逸」刷屏！买不到怎么办？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
36. 香港保险的底气是严监管给的，三家经纪行被处罚！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
37. 风浪越大，香港越贵！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
42. 香港保险，根本不是保险,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
43. 友邦2025年成绩单出炉，背后隐藏四大核心要点！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
45. 爆火！平安能投资海外的保险，到底什么来头,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
46. 买香港保险，投保人，被保人，受益人，一定不能写错！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
47. 盛利2 PK 星河尊享2，谁是两年交之王,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
49. 手里有美金，买美元存款还是买港险？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
50. 点开秒懂，香港保险的计划书，到底怎么看？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
12. 4月香港分红险｜最新优惠全（汇总）,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
15. 2026香港保险：监管升级与财富“安全港”,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
21. 港险新规：海外华人无需赴港也能投保,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
22. 富饶万家深度解析：高收益背后的三个关键抉择,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
25. 5.01%保证收益，立桥智选储蓄保,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
26. 香港储蓄保险购买避坑指南：专业经纪人的硬核审视清单,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
27. 2026保诚分红发布会｜全线利好，稳赢未来,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
28. AXA安盛2025年业绩亮眼，多项核心指标创新高,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
34. 2025全球富翁迁徙图鉴：香港，为何成为“新宠”？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
36. 3月香港保险优惠速览｜10家保司核心优惠一句话总结,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
38. 太保鑫安逸｜锁定3.5%保证复利，稀缺额度抢藏！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
40. 石油危机引爆，全天候能扛的住吗？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
44. 【港险百科】2026香港保险100问全解,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
45. 不止分红险，香港重疾险也很出圈…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
46. 为什么推荐配置香港重疾险，一文读懂,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
47. “跨境投保”新政持续加码，港险再迎实质性利好！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
48. 很少有人讲透的香港储蓄险逻辑！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
49. 香港保险 VS 美元定存，该如何选择？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
1. 一张香港保单传三代，还能防子女败家？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
2. 买香港储蓄险，到底在买什么？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
7. 3月宏利惠客加码，28%最高保费折扣，「宏挚家传承」怕是要卖爆了！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
9. 全球金融实力新标杆！AXA安盛标普评级正式荣升「AA」级 ！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
10. 刚刚宣布，支持香港保险公司在深圳设立公司,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
13. 惊！香港储蓄险，为什么5年期最火？真相藏在这里,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
15. 不用跑香港！港险提取、理赔、续保一站式全搞定,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
23. 2026保诚隽升年增长超10%，分红实现率要起飞,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
26. 保诚2025年财报亮眼，王牌产品持续引领市场,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
29. 2025年，香港31家保险公司保费排名,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
30. 2025年，买香港保险保费3309亿港元,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
37. ​香港万通保险公司APP，更改受益人流程,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
38. 香港友邦保险公司APP，更改受益人流程,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
42. 香港安盛储蓄险（盛利2），不同缴费期的分红差距,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
44. 香港周大福保险公司，2025年（总额）分红实现率,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
45. 香港周大福保险公司，2025年分红实现率,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
46. 香港安达保险公司，2025年分红实现率,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
49. 2026年，香港保诚保险公司在售3款储蓄险分红对比,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
18. 香港富卫保险公司，理赔文件的退回安排,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
19. 香港保险的监管机构,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
20. 父母给未成年孩子买保险，父母身故保单怎么处理？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
25. 2026年，香港安盛保险公司在售6款储蓄险分红对比,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
38. 香港富邦保险公司，2025年分红实现率,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
40. 香港万用寿险悄悄火了！香港永明「永耀II」全解析,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
43. 手里有300万闲钱，是提前还贷，还是买份香港储蓄险？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
44. 政策解读｜香港保险内地访客新定义，谁受益？谁不变？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
45. 15年IRR高达6%，苏黎世「瑞Y」彻底藏不住了!,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
48. 港险界老钱，苏黎世。,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
50. 香港5年期储蓄险，优惠哪家强？2026.3月版,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
1. 3.5%保证irr，绝无仅有！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
11. F记新总部落地：用真金白银，给你几十年的安心承诺！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
29. 上市后首度揭秘：富卫怎么管好你的每一分钱？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
34. 5亿跨境离婚案背后：涉港婚姻的财产，到底该归谁？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
38. 2026年香港保险3月优惠汇总！收藏版！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
40. 龙头保司坐不住了，这款增额寿，吊打全网！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
42. 为什么安盛的预缴利息给少了,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
43. 两年前买的周大福匠心传承，提取顺利吗？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
44. 鑫安逸30年确定irr3.5%，不保证的又是什么？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
48. 汇率焦虑破局：人民币牛市下的港险配置最优解,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
50. 赚了3年的钱，1个月全亏光？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
8. 中银人寿突然宣布，5%预期储蓄政策,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
11. 上亿中产被收割！港险要从6.5%降到6.0%？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
14. 这种“卡卡响”的声音，才是香港分红险隐藏的价值,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
22. 复利6.5%也别乱买，揭秘香港分红险，曝光背后真相！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
27. 银行理财不到2%，它敢承诺8%？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
28. 别跟风！关于友邦环Y盈活，这3个扎心真相没人说,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
29. 国寿出手了，交完钱就能领，每年能领8万多,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
30. 坦白局：为什么大部分人都不适合买G险？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
31. 拒绝了友邦和安盛，她独具慧眼的选择了TA,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
33. 2026太保新年金：存完即领，派息3.3%？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
37. 有钱人飞香港买保险，是为了6.5%的高收益吗？！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
43. 为什么90%的人，第一份保单都选友邦？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
45. 存100万利息才1.5万？换个存法，10万！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
48. 同样存100万，能撬动多少现金流？内部表格公开,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
50. 李氏家族推出派息8%的养老储蓄，连六大行都慌了！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-04-26 19:05:10
20. 香港内地跨境资金进出，6种方式全攻略,,未知公众号,🙅‍ 不选,涉及“资金进出”和“跨境方式”，触及合规红线（换汇/资金出境），直接剔除。,2026-04-27 16:01:07
25. 内地胜诉，如何执行香港资产？,,未知公众号,🙅‍ 不选,涉及法律诉讼执行与跨境资产追索，非保险业务核心且具有法律风险敏感性。,2026-04-27 16:01:07
26. 香港⇄内地跨境转账10种方式全攻略,,未知公众号,🙅‍ 不选,涉及“跨境转账”，属于合规红线监控词汇。,2026-04-27 16:01:07
29. 香港银行体验天花板｜众安银行，真的丝滑,,未知公众号,🙅‍ 不选,纯银行卡/虚拟银行使用攻略，属于无效内容。,2026-04-27 16:01:07
香港周大福保险公司，门诊保险【湾区门诊通】保障详情,https://mp.weixin.qq.com/s/OLsUTyW3F7TvzJ8b7SSX6Q,香港保险行业资讯,🙅‍ 不选,属于医疗险/门诊险，非核心分红险业务，且不属于热门产品。,2026-04-27 16:01:07
香港周大福保险公司，住院现金保险【乐康健】保障详情,https://mp.weixin.qq.com/s/skI5wpR-zV1kg-cFlhGBHA,香港保险行业资讯,🙅‍ 不选,属于住院现金/医疗类保险，非核心分红险业务。,2026-04-27 16:01:07
香港周大福保险公司，高端医疗险【挚康健】保障计划,https://mp.weixin.qq.com/s/mY0PbgwTAJxqb42PNAR_5A,香港保险行业资讯,🙅‍ 不选,属于高端医疗险，非本任务核心的分红储蓄险业务。,2026-04-27 16:01:07
2026年，香港10款重疾险保费的投资策略,https://mp.weixin.qq.com/s/dAcMAT6QUwfLITqNdfrPBg,香港保险行业资讯,🙅‍ 不选,核心内容为重疾险，非分红储蓄险业务。,2026-04-27 16:01:07
香港万通保险公司，【住院保障计划】保障详情,https://mp.weixin.qq.com/s/wOrAvI5G5ITzifcQLKqTDA,香港保险行业资讯,🙅‍ 不选,医疗保障类，非分红储蓄险。,2026-04-27 16:01:08
香港万通保险公司，防癌险【癌症加护保】保障详情,https://mp.weixin.qq.com/s/PwZZLAnL6ldpqr0UOM-hlQ,香港保险行业资讯,🙅‍ 不选,重疾/防癌类，非分红储蓄险。,2026-04-27 16:01:08
香港万通保险公司，高端医疗险【丰裕医疗保】保障详情,https://mp.weixin.qq.com/s/1R1LBc1bLbRDgYdX7yPB0w,香港保险行业资讯,🙅‍ 不选,高端医疗类，非分红储蓄险。,2026-04-27 16:01:08
香港万通保险公司，高端医疗险【优裕医疗保】保障详情,https://mp.weixin.qq.com/s/RrlsCsHcLP9ezyRe0IaLIQ,香港保险行业资讯,🙅‍ 不选,高端医疗类，非分红储蓄险。,2026-04-27 16:01:08
香港安盛保险公司，保障孕妇新生儿医疗险【挚保宝】,https://mp.weixin.qq.com/s/FidYKDs3wgoa3k4G1TABhA,香港保险行业资讯,🙅‍ 不选,医疗险类，非分红储蓄险。,2026-04-27 16:01:08
香港安盛保险公司，防癌险【癌症治疗2】保障详情,https://mp.weixin.qq.com/s/qr2T_e_5BtaZ6GZyXfuQRg,香港保险行业资讯,🙅‍ 不选,重疾/防癌类，非分红储蓄险。,2026-04-27 16:01:08
2026年，买香港重疾险可投保的最高保额,https://mp.weixin.qq.com/s/PoYq6k0HxXf7s0YP-lKtAQ,香港保险行业资讯,🙅‍ 不选,核心内容为重疾险。,2026-04-27 16:01:08
2026年，被香港保险公司定为「高风险洗钱」的国家,https://mp.weixin.qq.com/s/PkmNg51LQeKQRARDjCgCZQ,香港保险行业资讯,🙅‍ 不选,涉及'洗钱'敏感词汇，触碰政策红线。,2026-04-27 16:01:08
香港宏利保险公司，高端医疗险【活亮人生】保障详情,https://mp.weixin.qq.com/s/caOOoI4WXG-G4X0dgfeeBQ,香港保险行业资讯,🙅‍ 不选,高端医疗类，非分红储蓄险。,2026-04-27 16:01:08
香港宏利保险公司，高端医疗险【晋领医疗】保障详情,https://mp.weixin.qq.com/s/1IF49fkoiaBxjzWnA0I-hw,香港保险行业资讯,🙅‍ 不选,高端医疗类，非分红储蓄险。,2026-04-27 16:01:08
香港保诚保险公司，高端医疗险【医疗加倍保】保障详情,https://mp.weixin.qq.com/s/9aSqeLN4Fg5M0dcjZEmoJQ,香港保险行业资讯,🙅‍ 不选,高端医疗类，非分红储蓄险。,2026-04-27 16:01:08
香港保诚保险公司，高端医疗险【自由行计划】保障详情,https://mp.weixin.qq.com/s/Qp0vPPi5wF8j_29USKmKBg,香港保险行业资讯,🙅‍ 不选,高端医疗类，非分红储蓄险。,2026-04-27 16:01:08
香港保诚保险公司，住院现金保险【加护一生】保障详情,https://mp.weixin.qq.com/s/v_34U7p0FL7iACtbDUytBg,香港保险行业资讯,🙅‍ 不选,医疗/住院现金类，非分红储蓄险。,2026-04-27 16:01:08
香港保诚保险公司，高端医疗险【挚为您】保障详情,https://mp.weixin.qq.com/s/8lEBMmpCcbp9vxFVjcuZ8w,香港保险行业资讯,🙅‍ 不选,高端医疗类，非分红储蓄险。,2026-04-27 16:01:08
香港中银快汇：转账内地、澳门免手续费操作指南,https://mp.weixin.qq.com/s/wQNifo8GiZPemjcZA3PhcQ,长城港险,🙅‍ 不选,涉及'跨境支付'和'转账内地'，属于合规敏感区且非保险核心业务。,2026-04-27 16:01:08
硬核拆解！8款香港重疾险，总有一款适合抄作业。,https://mp.weixin.qq.com/s/Cvkw2xCL_k6D9xdoCQHwvw,长城港险,🙅‍ 不选,核心内容为重疾险。,2026-04-27 16:01:08
汇率一夜贬值34倍，伊朗中产一夜返贫的残酷真相,https://mp.weixin.qq.com/s/Bo8v0F_vogMY7KyTBR6WeA,长城港险,🙅‍ 不选,内容与香港保险无关，属于国际时政/汇率碎碎念。,2026-04-27 16:01:08
企业主必看：公司投保港险的“公转私”玩法，如何实现税务优化和资产隔离？,https://mp.weixin.qq.com/s/IdDfOOd1DNOiZbCIU_dAMw,港险圈研究院,🙅‍ 不选,涉及'税务优化'，在SEO语境下易触碰'避税'等合规红线。,2026-04-27 16:01:08
5亿跨境离婚案背后：涉港婚姻的财产，到底该归谁？,https://mp.weixin.qq.com/s/VBljs6UxpEIIdMCxZ8FG1w,港险圈研究院,🙅‍ 不选,涉及跨境法律纠纷及非保险核心业务的社会新闻，不属于港险业务分类范畴。,2026-04-27 16:01:08
龙头保司坐不住了，这款增额寿，吊打全网！,https://mp.weixin.qq.com/s/ixx1fYI3atTeDIL3UenplQ,港险圈研究院,🙅‍ 不选,“增额寿”是内地保险特有称呼，且标题未提及港险对比，判定为纯内地保险内容。,2026-04-27 16:01:08
赚到钱后，我决定交个底~,https://mp.weixin.qq.com/s/vezsG5trcyj-HrtIfvaJoQ,有态度的精蒜湿,🙅‍ 不选,典型的个人碎碎念标题，缺乏保险相关关键词。,2026-04-27 16:01:08
